name,fileName,emotion,episode
100years,cropped_46,sad,epi49
100years,cropped_47,fear,epi49
100years,cropped_48,fear,epi49
100years,cropped_49,happy,epi49
100years,cropped_5,fear,epi49
100years,cropped_50,fear,epi49
100years,cropped_51,happy,epi49
100years,cropped_52,fear,epi49
100years,cropped_53,fear,epi49
100years,cropped_54,sad,epi49
100years,cropped_55,sad,epi49
100years,cropped_56,disgust,epi49
100years,cropped_57,sad,epi49
100years,cropped_58,sad,epi49
100years,cropped_59,sad,epi49
100years,cropped_6,None,epi49
100years,cropped_60,sad,epi49
100years,cropped_61,surprise,epi49
100years,cropped_62,fear,epi49
100years,cropped_63,sad,epi49
100years,cropped_64,None,epi49
100years,cropped_65,None,epi49
100years,cropped_66,sad,epi49
100years,cropped_67,happy,epi49
100years,cropped_68,fear,epi49
100years,cropped_69,None,epi49
100years,cropped_7,fear,epi49
100years,cropped_70,sad,epi49
100years,cropped_71,fear,epi49
100years,cropped_72,sad,epi49
100years,cropped_73,disgust,epi49
100years,cropped_74,None,epi49
100years,cropped_75,surprise,epi49
100years,cropped_76,fear,epi49
100years,cropped_77,fear,epi49
100years,cropped_78,sad,epi49
100years,cropped_79,None,epi49
100years,cropped_8,sad,epi49
100years,cropped_80,None,epi49
100years,cropped_81,sad,epi49
100years,cropped_82,disgust,epi49
100years,cropped_83,fear,epi49
100years,cropped_84,angry,epi49
100years,cropped_85,disgust,epi49
100years,cropped_86,angry,epi49
100years,cropped_87,sad,epi49
100years,cropped_88,None,epi49
100years,cropped_89,fear,epi49
100years,cropped_9,None,epi49
100years,cropped_90,angry,epi49
100years,cropped_91,None,epi49
100years,cropped_92,disgust,epi49
100years,cropped_93,disgust,epi49
100years,cropped_94,fear,epi49
100years,cropped_95,disgust,epi49
100years,cropped_96,fear,epi49
100years,cropped_97,sad,epi49
100years,cropped_98,fear,epi49
100years,cropped_99,happy,epi49
100years,cropped_1,happy,epi47
100years,cropped_10,sad,epi47
100years,cropped_100,sad,epi47
100years,cropped_11,sad,epi47
100years,cropped_12,sad,epi47
100years,cropped_13,sad,epi47
100years,cropped_14,sad,epi47
100years,cropped_15,sad,epi47
100years,cropped_16,sad,epi47
100years,cropped_17,None,epi47
100years,cropped_18,sad,epi47
100years,cropped_19,None,epi47
100years,cropped_2,happy,epi47
100years,cropped_20,sad,epi47
100years,cropped_21,None,epi47
100years,cropped_22,None,epi47
100years,cropped_23,None,epi47
100years,cropped_24,sad,epi47
100years,cropped_25,happy,epi47
100years,cropped_26,sad,epi47
100years,cropped_27,sad,epi47
100years,cropped_28,sad,epi47
100years,cropped_29,sad,epi47
100years,cropped_3,sad,epi47
100years,cropped_30,sad,epi47
100years,cropped_31,disgust,epi47
100years,cropped_32,happy,epi47
100years,cropped_33,sad,epi47
100years,cropped_34,sad,epi47
100years,cropped_35,sad,epi47
100years,cropped_36,fear,epi47
100years,cropped_37,fear,epi47
100years,cropped_38,sad,epi47
100years,cropped_39,fear,epi47
100years,cropped_4,sad,epi47
100years,cropped_40,fear,epi47
100years,cropped_41,angry,epi47
100years,cropped_42,disgust,epi47
100years,cropped_43,fear,epi47
100years,cropped_44,sad,epi47
100years,cropped_45,happy,epi47
100years,cropped_46,sad,epi47
100years,cropped_47,fear,epi47
100years,cropped_48,happy,epi47
100years,cropped_49,happy,epi47
100years,cropped_5,None,epi47
100years,cropped_50,happy,epi47
100years,cropped_51,fear,epi47
100years,cropped_52,None,epi47
100years,cropped_53,surprise,epi47
100years,cropped_54,happy,epi47
100years,cropped_55,fear,epi47
100years,cropped_56,sad,epi47
100years,cropped_57,fear,epi47
100years,cropped_58,happy,epi47
100years,cropped_59,sad,epi47
100years,cropped_6,angry,epi47
100years,cropped_60,None,epi47
100years,cropped_61,sad,epi47
100years,cropped_62,fear,epi47
100years,cropped_63,sad,epi47
100years,cropped_64,sad,epi47
100years,cropped_65,sad,epi47
100years,cropped_66,None,epi47
100years,cropped_67,None,epi47
100years,cropped_68,sad,epi47
100years,cropped_69,sad,epi47
100years,cropped_7,happy,epi47
100years,cropped_70,happy,epi47
100years,cropped_71,sad,epi47
100years,cropped_72,happy,epi47
100years,cropped_73,happy,epi47
100years,cropped_74,angry,epi47
100years,cropped_75,None,epi47
100years,cropped_76,fear,epi47
100years,cropped_77,happy,epi47
100years,cropped_78,angry,epi47
100years,cropped_79,fear,epi47
100years,cropped_8,fear,epi47
100years,cropped_80,sad,epi47
100years,cropped_81,fear,epi47
100years,cropped_82,sad,epi47
100years,cropped_83,sad,epi47
100years,cropped_84,happy,epi47
100years,cropped_85,None,epi47
100years,cropped_86,angry,epi47
100years,cropped_87,angry,epi47
100years,cropped_88,angry,epi47
100years,cropped_89,sad,epi47
100years,cropped_9,None,epi47
100years,cropped_90,happy,epi47
100years,cropped_91,happy,epi47
100years,cropped_92,fear,epi47
100years,cropped_93,sad,epi47
100years,cropped_94,sad,epi47
100years,cropped_95,sad,epi47
100years,cropped_96,happy,epi47
100years,cropped_97,angry,epi47
100years,cropped_98,sad,epi47
100years,cropped_99,sad,epi47
100years,cropped_1,fear,epi40
100years,cropped_10,happy,epi40
100years,cropped_100,None,epi40
100years,cropped_11,happy,epi40
100years,cropped_12,disgust,epi40
100years,cropped_13,None,epi40
100years,cropped_14,fear,epi40
100years,cropped_15,disgust,epi40
100years,cropped_16,None,epi40
100years,cropped_17,sad,epi40
100years,cropped_18,sad,epi40
100years,cropped_19,fear,epi40
100years,cropped_2,happy,epi40
100years,cropped_20,sad,epi40
100years,cropped_21,sad,epi40
100years,cropped_22,None,epi40
100years,cropped_23,fear,epi40
100years,cropped_24,surprise,epi40
100years,cropped_25,fear,epi40
100years,cropped_26,sad,epi40
100years,cropped_27,sad,epi40
100years,cropped_28,sad,epi40
100years,cropped_29,fear,epi40
100years,cropped_3,sad,epi40
100years,cropped_30,fear,epi40
100years,cropped_31,happy,epi40
100years,cropped_32,sad,epi40
100years,cropped_33,sad,epi40
100years,cropped_34,happy,epi40
100years,cropped_35,happy,epi40
100years,cropped_36,fear,epi40
100years,cropped_37,fear,epi40
100years,cropped_38,fear,epi40
100years,cropped_39,fear,epi40
100years,cropped_4,fear,epi40
100years,cropped_40,fear,epi40
100years,cropped_41,happy,epi40
100years,cropped_42,sad,epi40
100years,cropped_43,fear,epi40
100years,cropped_44,sad,epi40
100years,cropped_45,happy,epi40
100years,cropped_46,sad,epi40
100years,cropped_47,happy,epi40
100years,cropped_48,None,epi40
100years,cropped_49,sad,epi40
100years,cropped_5,sad,epi40
100years,cropped_50,sad,epi40
100years,cropped_51,None,epi40
100years,cropped_52,sad,epi40
100years,cropped_53,sad,epi40
100years,cropped_54,sad,epi40
100years,cropped_55,sad,epi40
100years,cropped_56,fear,epi40
100years,cropped_57,None,epi40
100years,cropped_58,angry,epi40
100years,cropped_59,angry,epi40
100years,cropped_6,happy,epi40
100years,cropped_60,happy,epi40
100years,cropped_61,None,epi40
100years,cropped_62,sad,epi40
100years,cropped_63,happy,epi40
100years,cropped_64,fear,epi40
100years,cropped_65,sad,epi40
100years,cropped_66,None,epi40
100years,cropped_67,happy,epi40
100years,cropped_68,sad,epi40
100years,cropped_69,fear,epi40
100years,cropped_7,happy,epi40
100years,cropped_70,happy,epi40
100years,cropped_71,sad,epi40
100years,cropped_72,happy,epi40
100years,cropped_73,surprise,epi40
100years,cropped_74,happy,epi40
100years,cropped_75,surprise,epi40
100years,cropped_76,happy,epi40
100years,cropped_77,fear,epi40
100years,cropped_78,happy,epi40
100years,cropped_79,happy,epi40
100years,cropped_8,fear,epi40
100years,cropped_80,fear,epi40
100years,cropped_81,None,epi40
100years,cropped_82,fear,epi40
100years,cropped_83,None,epi40
100years,cropped_84,fear,epi40
100years,cropped_85,happy,epi40
100years,cropped_86,happy,epi40
100years,cropped_87,happy,epi40
100years,cropped_88,sad,epi40
100years,cropped_89,surprise,epi40
100years,cropped_9,sad,epi40
100years,cropped_90,fear,epi40
100years,cropped_91,None,epi40
100years,cropped_92,fear,epi40
100years,cropped_93,fear,epi40
100years,cropped_94,happy,epi40
100years,cropped_95,None,epi40
100years,cropped_96,None,epi40
100years,cropped_97,None,epi40
100years,cropped_98,disgust,epi40
100years,cropped_99,fear,epi40
100years,cropped_1,fear,epi14
100years,cropped_10,sad,epi14
100years,cropped_100,fear,epi14
100years,cropped_11,sad,epi14
100years,cropped_12,sad,epi14
100years,cropped_13,fear,epi14
100years,cropped_14,sad,epi14
100years,cropped_15,sad,epi14
100years,cropped_16,fear,epi14
100years,cropped_17,None,epi14
100years,cropped_18,None,epi14
100years,cropped_19,None,epi14
100years,cropped_2,fear,epi14
100years,cropped_20,sad,epi14
100years,cropped_21,sad,epi14
100years,cropped_22,sad,epi14
100years,cropped_23,None,epi14
100years,cropped_24,sad,epi14
100years,cropped_25,sad,epi14
100years,cropped_26,None,epi14
100years,cropped_27,happy,epi14
100years,cropped_28,sad,epi14
100years,cropped_29,sad,epi14
100years,cropped_3,sad,epi14
100years,cropped_30,None,epi14
100years,cropped_31,fear,epi14
100years,cropped_32,sad,epi14
100years,cropped_33,surprise,epi14
100years,cropped_34,surprise,epi14
100years,cropped_35,sad,epi14
100years,cropped_36,sad,epi14
100years,cropped_37,sad,epi14
100years,cropped_38,sad,epi14
100years,cropped_39,angry,epi14
100years,cropped_4,fear,epi14
100years,cropped_40,None,epi14
100years,cropped_41,fear,epi14
100years,cropped_42,None,epi14
100years,cropped_43,None,epi14
100years,cropped_44,None,epi14
100years,cropped_45,None,epi14
100years,cropped_46,None,epi14
100years,cropped_47,None,epi14
100years,cropped_48,sad,epi14
100years,cropped_49,fear,epi14
100years,cropped_5,fear,epi14
100years,cropped_50,angry,epi14
100years,cropped_51,None,epi14
100years,cropped_52,sad,epi14
100years,cropped_53,sad,epi14
100years,cropped_54,fear,epi14
100years,cropped_55,None,epi14
100years,cropped_56,None,epi14
100years,cropped_57,None,epi14
100years,cropped_58,sad,epi14
100years,cropped_59,happy,epi14
100years,cropped_6,sad,epi14
100years,cropped_60,surprise,epi14
100years,cropped_61,None,epi14
100years,cropped_62,disgust,epi14
100years,cropped_63,sad,epi14
100years,cropped_64,fear,epi14
100years,cropped_65,sad,epi14
100years,cropped_66,sad,epi14
100years,cropped_67,angry,epi14
100years,cropped_68,fear,epi14
100years,cropped_69,sad,epi14
100years,cropped_7,sad,epi14
100years,cropped_70,sad,epi14
100years,cropped_71,sad,epi14
100years,cropped_72,None,epi14
100years,cropped_73,happy,epi14
100years,cropped_74,sad,epi14
100years,cropped_75,sad,epi14
100years,cropped_76,sad,epi14
100years,cropped_77,fear,epi14
100years,cropped_78,sad,epi14
100years,cropped_79,sad,epi14
100years,cropped_8,sad,epi14
100years,cropped_80,None,epi14
100years,cropped_81,sad,epi14
100years,cropped_82,sad,epi14
100years,cropped_83,None,epi14
100years,cropped_84,angry,epi14
100years,cropped_85,sad,epi14
100years,cropped_86,angry,epi14
100years,cropped_87,fear,epi14
100years,cropped_88,fear,epi14
100years,cropped_89,sad,epi14
100years,cropped_9,fear,epi14
100years,cropped_90,sad,epi14
100years,cropped_91,happy,epi14
100years,cropped_92,fear,epi14
100years,cropped_93,sad,epi14
100years,cropped_94,fear,epi14
100years,cropped_95,happy,epi14
100years,cropped_96,happy,epi14
100years,cropped_97,happy,epi14
100years,cropped_98,happy,epi14
100years,cropped_99,None,epi14
100years,cropped_1,happy,epi13
100years,cropped_10,sad,epi13
100years,cropped_100,sad,epi13
100years,cropped_11,fear,epi13
100years,cropped_12,happy,epi13
100years,cropped_13,sad,epi13
100years,cropped_14,sad,epi13
100years,cropped_15,sad,epi13
100years,cropped_16,None,epi13
100years,cropped_17,None,epi13
100years,cropped_18,fear,epi13
100years,cropped_19,sad,epi13
100years,cropped_2,sad,epi13
100years,cropped_20,fear,epi13
100years,cropped_21,fear,epi13
100years,cropped_22,fear,epi13
100years,cropped_23,happy,epi13
100years,cropped_24,happy,epi13
100years,cropped_25,fear,epi13
100years,cropped_26,None,epi13
100years,cropped_27,sad,epi13
100years,cropped_28,angry,epi13
100years,cropped_29,sad,epi13
100years,cropped_3,angry,epi13
100years,cropped_30,None,epi13
100years,cropped_31,sad,epi13
100years,cropped_32,sad,epi13
100years,cropped_33,None,epi13
100years,cropped_34,sad,epi13
100years,cropped_35,sad,epi13
100years,cropped_36,None,epi13
100years,cropped_37,sad,epi13
100years,cropped_38,sad,epi13
100years,cropped_39,sad,epi13
100years,cropped_4,sad,epi13
100years,cropped_40,sad,epi13
100years,cropped_41,fear,epi13
100years,cropped_42,happy,epi13
100years,cropped_43,happy,epi13
100years,cropped_44,fear,epi13
100years,cropped_45,happy,epi13
100years,cropped_46,sad,epi13
100years,cropped_47,fear,epi13
100years,cropped_48,sad,epi13
100years,cropped_49,sad,epi13
100years,cropped_5,sad,epi13
100years,cropped_50,fear,epi13
100years,cropped_51,fear,epi13
100years,cropped_52,happy,epi13
100years,cropped_53,happy,epi13
100years,cropped_54,happy,epi13
100years,cropped_55,sad,epi13
100years,cropped_56,fear,epi13
100years,cropped_57,disgust,epi13
100years,cropped_58,sad,epi13
100years,cropped_59,None,epi13
100years,cropped_6,sad,epi13
100years,cropped_60,None,epi13
100years,cropped_61,sad,epi13
100years,cropped_62,fear,epi13
100years,cropped_63,sad,epi13
100years,cropped_64,happy,epi13
100years,cropped_65,happy,epi13
100years,cropped_66,happy,epi13
100years,cropped_67,sad,epi13
100years,cropped_68,happy,epi13
100years,cropped_69,sad,epi13
100years,cropped_7,sad,epi13
100years,cropped_70,happy,epi13
100years,cropped_71,happy,epi13
100years,cropped_72,happy,epi13
100years,cropped_73,None,epi13
100years,cropped_74,happy,epi13
100years,cropped_75,happy,epi13
100years,cropped_76,fear,epi13
100years,cropped_77,surprise,epi13
100years,cropped_78,fear,epi13
100years,cropped_79,happy,epi13
100years,cropped_8,sad,epi13
100years,cropped_80,surprise,epi13
100years,cropped_81,fear,epi13
100years,cropped_82,happy,epi13
100years,cropped_83,sad,epi13
100years,cropped_84,angry,epi13
100years,cropped_85,sad,epi13
100years,cropped_86,happy,epi13
100years,cropped_87,fear,epi13
100years,cropped_88,sad,epi13
100years,cropped_89,sad,epi13
100years,cropped_9,sad,epi13
100years,cropped_90,happy,epi13
100years,cropped_91,disgust,epi13
100years,cropped_92,None,epi13
100years,cropped_93,happy,epi13
100years,cropped_94,happy,epi13
100years,cropped_95,happy,epi13
100years,cropped_96,happy,epi13
100years,cropped_97,sad,epi13
100years,cropped_98,sad,epi13
100years,cropped_99,sad,epi13
100years,cropped_1,fear,epi25
100years,cropped_10,sad,epi25
100years,cropped_100,sad,epi25
100years,cropped_11,happy,epi25
100years,cropped_12,fear,epi25
100years,cropped_13,sad,epi25
100years,cropped_14,None,epi25
100years,cropped_15,None,epi25
100years,cropped_16,surprise,epi25
100years,cropped_17,sad,epi25
100years,cropped_18,happy,epi25
100years,cropped_19,sad,epi25
100years,cropped_2,fear,epi25
100years,cropped_20,sad,epi25
100years,cropped_21,sad,epi25
100years,cropped_22,sad,epi25
100years,cropped_23,angry,epi25
100years,cropped_24,fear,epi25
100years,cropped_25,sad,epi25
100years,cropped_26,sad,epi25
100years,cropped_27,happy,epi25
100years,cropped_28,happy,epi25
100years,cropped_29,happy,epi25
100years,cropped_3,sad,epi25
100years,cropped_30,None,epi25
100years,cropped_31,None,epi25
100years,cropped_32,sad,epi25
100years,cropped_33,sad,epi25
100years,cropped_34,sad,epi25
100years,cropped_35,sad,epi25
100years,cropped_36,angry,epi25
100years,cropped_37,fear,epi25
100years,cropped_38,None,epi25
100years,cropped_39,disgust,epi25
100years,cropped_4,None,epi25
100years,cropped_40,sad,epi25
100years,cropped_41,fear,epi25
100years,cropped_42,surprise,epi25
100years,cropped_43,None,epi25
100years,cropped_44,fear,epi25
100years,cropped_45,sad,epi25
100years,cropped_46,happy,epi25
100years,cropped_47,happy,epi25
100years,cropped_48,disgust,epi25
100years,cropped_49,None,epi25
100years,cropped_5,happy,epi25
100years,cropped_50,sad,epi25
100years,cropped_51,None,epi25
100years,cropped_52,happy,epi25
100years,cropped_53,sad,epi25
100years,cropped_54,sad,epi25
100years,cropped_55,sad,epi25
100years,cropped_56,sad,epi25
100years,cropped_57,sad,epi25
100years,cropped_58,angry,epi25
100years,cropped_59,fear,epi25
100years,cropped_6,happy,epi25
100years,cropped_60,fear,epi25
100years,cropped_61,fear,epi25
100years,cropped_62,happy,epi25
100years,cropped_63,happy,epi25
100years,cropped_64,sad,epi25
100years,cropped_65,sad,epi25
100years,cropped_66,angry,epi25
100years,cropped_67,angry,epi25
100years,cropped_68,fear,epi25
100years,cropped_69,fear,epi25
100years,cropped_7,None,epi25
100years,cropped_70,fear,epi25
100years,cropped_71,sad,epi25
100years,cropped_72,None,epi25
100years,cropped_73,happy,epi25
100years,cropped_74,angry,epi25
100years,cropped_75,sad,epi25
100years,cropped_76,fear,epi25
100years,cropped_77,happy,epi25
100years,cropped_78,None,epi25
100years,cropped_79,happy,epi25
100years,cropped_8,sad,epi25
100years,cropped_80,sad,epi25
100years,cropped_81,happy,epi25
100years,cropped_82,happy,epi25
100years,cropped_83,sad,epi25
100years,cropped_84,fear,epi25
100years,cropped_85,sad,epi25
100years,cropped_86,sad,epi25
100years,cropped_87,happy,epi25
100years,cropped_88,happy,epi25
100years,cropped_89,happy,epi25
100years,cropped_9,fear,epi25
100years,cropped_90,sad,epi25
100years,cropped_91,happy,epi25
100years,cropped_92,angry,epi25
100years,cropped_93,None,epi25
100years,cropped_94,sad,epi25
100years,cropped_95,surprise,epi25
100years,cropped_96,happy,epi25
100years,cropped_97,sad,epi25
100years,cropped_98,happy,epi25
100years,cropped_99,happy,epi25
100years,cropped_1,None,epi22
100years,cropped_10,sad,epi22
100years,cropped_100,angry,epi22
100years,cropped_11,sad,epi22
100years,cropped_12,None,epi22
100years,cropped_13,sad,epi22
100years,cropped_14,sad,epi22
100years,cropped_15,None,epi22
100years,cropped_16,sad,epi22
100years,cropped_17,sad,epi22
100years,cropped_18,sad,epi22
100years,cropped_19,angry,epi22
100years,cropped_2,fear,epi22
100years,cropped_20,None,epi22
100years,cropped_21,happy,epi22
100years,cropped_22,surprise,epi22
100years,cropped_23,None,epi22
100years,cropped_24,None,epi22
100years,cropped_25,None,epi22
100years,cropped_26,sad,epi22
100years,cropped_27,happy,epi22
100years,cropped_28,None,epi22
100years,cropped_29,sad,epi22
100years,cropped_3,happy,epi22
100years,cropped_30,sad,epi22
100years,cropped_31,None,epi22
100years,cropped_32,happy,epi22
100years,cropped_33,sad,epi22
100years,cropped_34,angry,epi22
100years,cropped_35,sad,epi22
100years,cropped_36,sad,epi22
100years,cropped_37,happy,epi22
100years,cropped_38,None,epi22
100years,cropped_39,sad,epi22
100years,cropped_4,fear,epi22
100years,cropped_40,None,epi22
100years,cropped_41,sad,epi22
100years,cropped_42,fear,epi22
100years,cropped_43,surprise,epi22
100years,cropped_44,angry,epi22
100years,cropped_45,sad,epi22
100years,cropped_46,fear,epi22
100years,cropped_47,happy,epi22
100years,cropped_48,fear,epi22
100years,cropped_49,sad,epi22
100years,cropped_5,sad,epi22
100years,cropped_50,fear,epi22
100years,cropped_51,fear,epi22
100years,cropped_52,angry,epi22
100years,cropped_53,sad,epi22
100years,cropped_54,sad,epi22
100years,cropped_55,None,epi22
100years,cropped_56,sad,epi22
100years,cropped_57,None,epi22
100years,cropped_58,surprise,epi22
100years,cropped_59,None,epi22
100years,cropped_6,None,epi22
100years,cropped_60,sad,epi22
100years,cropped_61,sad,epi22
100years,cropped_62,None,epi22
100years,cropped_63,fear,epi22
100years,cropped_64,None,epi22
100years,cropped_65,fear,epi22
100years,cropped_66,fear,epi22
100years,cropped_67,None,epi22
100years,cropped_68,happy,epi22
100years,cropped_69,sad,epi22
100years,cropped_7,sad,epi22
100years,cropped_70,None,epi22
100years,cropped_71,fear,epi22
100years,cropped_72,None,epi22
100years,cropped_73,sad,epi22
100years,cropped_74,sad,epi22
100years,cropped_75,sad,epi22
100years,cropped_76,None,epi22
100years,cropped_77,sad,epi22
100years,cropped_78,sad,epi22
100years,cropped_79,sad,epi22
100years,cropped_8,sad,epi22
100years,cropped_80,fear,epi22
100years,cropped_81,fear,epi22
100years,cropped_82,sad,epi22
100years,cropped_83,None,epi22
100years,cropped_84,sad,epi22
100years,cropped_85,angry,epi22
100years,cropped_86,sad,epi22
100years,cropped_87,happy,epi22
100years,cropped_88,sad,epi22
100years,cropped_89,sad,epi22
100years,cropped_9,sad,epi22
100years,cropped_90,angry,epi22
100years,cropped_91,angry,epi22
100years,cropped_92,sad,epi22
100years,cropped_93,sad,epi22
100years,cropped_94,sad,epi22
100years,cropped_95,happy,epi22
100years,cropped_96,fear,epi22
100years,cropped_97,sad,epi22
100years,cropped_98,sad,epi22
100years,cropped_99,sad,epi22
100years,cropped_1,fear,epi50
100years,cropped_10,happy,epi50
100years,cropped_100,fear,epi50
100years,cropped_11,sad,epi50
100years,cropped_12,angry,epi50
100years,cropped_13,fear,epi50
100years,cropped_14,fear,epi50
100years,cropped_15,happy,epi50
100years,cropped_16,angry,epi50
100years,cropped_17,fear,epi50
100years,cropped_18,fear,epi50
100years,cropped_19,sad,epi50
100years,cropped_2,angry,epi50
100years,cropped_20,fear,epi50
100years,cropped_21,None,epi50
100years,cropped_22,None,epi50
100years,cropped_23,None,epi50
100years,cropped_24,sad,epi50
100years,cropped_25,fear,epi50
100years,cropped_26,sad,epi50
100years,cropped_27,None,epi50
100years,cropped_28,angry,epi50
100years,cropped_29,fear,epi50
100years,cropped_3,sad,epi50
100years,cropped_30,sad,epi50
100years,cropped_31,sad,epi50
100years,cropped_32,surprise,epi50
100years,cropped_33,sad,epi50
100years,cropped_34,sad,epi50
100years,cropped_35,sad,epi50
100years,cropped_36,angry,epi50
100years,cropped_37,sad,epi50
100years,cropped_38,sad,epi50
100years,cropped_39,angry,epi50
100years,cropped_4,sad,epi50
100years,cropped_40,sad,epi50
100years,cropped_41,sad,epi50
100years,cropped_42,sad,epi50
100years,cropped_43,None,epi50
100years,cropped_44,sad,epi50
100years,cropped_45,happy,epi50
100years,cropped_46,sad,epi50
100years,cropped_47,surprise,epi50
100years,cropped_48,None,epi50
100years,cropped_49,fear,epi50
100years,cropped_5,None,epi50
100years,cropped_50,happy,epi50
100years,cropped_51,sad,epi50
100years,cropped_52,angry,epi50
100years,cropped_53,sad,epi50
100years,cropped_54,sad,epi50
100years,cropped_55,fear,epi50
100years,cropped_56,fear,epi50
100years,cropped_57,happy,epi50
100years,cropped_58,fear,epi50
100years,cropped_59,fear,epi50
100years,cropped_6,fear,epi50
100years,cropped_60,fear,epi50
100years,cropped_61,None,epi50
100years,cropped_62,sad,epi50
100years,cropped_63,surprise,epi50
100years,cropped_64,fear,epi50
100years,cropped_65,None,epi50
100years,cropped_66,angry,epi50
100years,cropped_67,happy,epi50
100years,cropped_68,happy,epi50
100years,cropped_69,sad,epi50
100years,cropped_7,sad,epi50
100years,cropped_70,None,epi50
100years,cropped_71,None,epi50
100years,cropped_72,fear,epi50
100years,cropped_73,fear,epi50
100years,cropped_74,fear,epi50
100years,cropped_75,angry,epi50
100years,cropped_76,disgust,epi50
100years,cropped_77,fear,epi50
100years,cropped_78,None,epi50
100years,cropped_79,fear,epi50
100years,cropped_8,sad,epi50
100years,cropped_80,fear,epi50
100years,cropped_81,angry,epi50
100years,cropped_82,sad,epi50
100years,cropped_83,happy,epi50
100years,cropped_84,sad,epi50
100years,cropped_85,sad,epi50
100years,cropped_86,fear,epi50
100years,cropped_87,sad,epi50
100years,cropped_88,sad,epi50
100years,cropped_89,None,epi50
100years,cropped_9,sad,epi50
100years,cropped_90,sad,epi50
100years,cropped_91,None,epi50
100years,cropped_92,disgust,epi50
100years,cropped_93,None,epi50
100years,cropped_94,fear,epi50
100years,cropped_95,sad,epi50
100years,cropped_96,angry,epi50
100years,cropped_97,sad,epi50
100years,cropped_98,None,epi50
100years,cropped_99,fear,epi50
100years,cropped_1,happy,epi35
100years,cropped_10,happy,epi35
100years,cropped_100,sad,epi35
100years,cropped_11,sad,epi35
100years,cropped_12,happy,epi35
100years,cropped_13,happy,epi35
100years,cropped_14,sad,epi35
100years,cropped_15,angry,epi35
100years,cropped_16,fear,epi35
100years,cropped_17,happy,epi35
100years,cropped_18,None,epi35
100years,cropped_19,fear,epi35
100years,cropped_2,fear,epi35
100years,cropped_20,fear,epi35
100years,cropped_21,fear,epi35
100years,cropped_22,None,epi35
100years,cropped_23,disgust,epi35
100years,cropped_24,happy,epi35
100years,cropped_25,sad,epi35
100years,cropped_26,fear,epi35
100years,cropped_27,angry,epi35
100years,cropped_28,sad,epi35
100years,cropped_29,sad,epi35
100years,cropped_3,sad,epi35
100years,cropped_30,sad,epi35
100years,cropped_31,disgust,epi35
100years,cropped_32,None,epi35
100years,cropped_33,fear,epi35
100years,cropped_34,None,epi35
100years,cropped_35,sad,epi35
100years,cropped_36,sad,epi35
100years,cropped_37,None,epi35
100years,cropped_38,sad,epi35
100years,cropped_39,sad,epi35
100years,cropped_4,happy,epi35
100years,cropped_40,sad,epi35
100years,cropped_41,None,epi35
100years,cropped_42,sad,epi35
100years,cropped_43,fear,epi35
100years,cropped_44,sad,epi35
100years,cropped_45,sad,epi35
100years,cropped_46,fear,epi35
100years,cropped_47,fear,epi35
100years,cropped_48,sad,epi35
100years,cropped_49,None,epi35
100years,cropped_5,fear,epi35
100years,cropped_50,None,epi35
100years,cropped_51,None,epi35
100years,cropped_52,happy,epi35
100years,cropped_53,None,epi35
100years,cropped_54,None,epi35
100years,cropped_55,sad,epi35
100years,cropped_56,happy,epi35
100years,cropped_57,fear,epi35
100years,cropped_58,fear,epi35
100years,cropped_59,sad,epi35
100years,cropped_6,None,epi35
100years,cropped_60,angry,epi35
100years,cropped_61,sad,epi35
100years,cropped_62,disgust,epi35
100years,cropped_63,sad,epi35
100years,cropped_64,sad,epi35
100years,cropped_65,disgust,epi35
100years,cropped_66,disgust,epi35
100years,cropped_67,None,epi35
100years,cropped_68,happy,epi35
100years,cropped_69,None,epi35
100years,cropped_7,fear,epi35
100years,cropped_70,None,epi35
100years,cropped_71,sad,epi35
100years,cropped_72,sad,epi35
100years,cropped_73,fear,epi35
100years,cropped_74,happy,epi35
100years,cropped_75,sad,epi35
100years,cropped_76,None,epi35
100years,cropped_77,sad,epi35
100years,cropped_78,happy,epi35
100years,cropped_79,fear,epi35
100years,cropped_8,sad,epi35
100years,cropped_80,surprise,epi35
100years,cropped_81,surprise,epi35
100years,cropped_82,fear,epi35
100years,cropped_83,sad,epi35
100years,cropped_84,None,epi35
100years,cropped_85,sad,epi35
100years,cropped_86,fear,epi35
100years,cropped_87,happy,epi35
100years,cropped_88,fear,epi35
100years,cropped_89,sad,epi35
100years,cropped_9,sad,epi35
100years,cropped_90,happy,epi35
100years,cropped_91,sad,epi35
100years,cropped_92,sad,epi35
100years,cropped_93,sad,epi35
100years,cropped_94,sad,epi35
100years,cropped_95,sad,epi35
100years,cropped_96,None,epi35
100years,cropped_97,sad,epi35
100years,cropped_98,sad,epi35
100years,cropped_99,sad,epi35
100years,cropped_1,sad,epi32
100years,cropped_10,surprise,epi32
100years,cropped_100,happy,epi32
100years,cropped_11,sad,epi32
100years,cropped_12,surprise,epi32
100years,cropped_13,sad,epi32
100years,cropped_14,happy,epi32
100years,cropped_15,None,epi32
100years,cropped_16,fear,epi32
100years,cropped_17,sad,epi32
100years,cropped_18,fear,epi32
100years,cropped_19,happy,epi32
100years,cropped_2,sad,epi32
100years,cropped_20,fear,epi32
100years,cropped_21,surprise,epi32
100years,cropped_22,sad,epi32
100years,cropped_23,fear,epi32
100years,cropped_24,sad,epi32
100years,cropped_25,sad,epi32
100years,cropped_26,happy,epi32
